contribution_consistency,repayment_punctuality,default_history,attendance_score,savings_stability,loan_to_savings_ratio,average_overdue_days,current_unpaid_loans,defaulted
0.44,0.95,0.54,0.91,0.46,2.18,55,4,1
0.53,0.52,0.61,0.76,0.61,0.31,29,1,1
0.8,0.99,0.61,0.24,0.89,2.34,55,2,0
0.49,0.62,0.58,0.77,0.25,1.99,69,2,1
0.94,0.95,0.46,0.87,0.4,2.78,83,0,1
0.55,0.46,0.86,0.96,0.57,2.81,35,6,0
0.6,0.48,0.03,0.49,0.86,2.13,14,4,0
0.34,0.9,0.2,0.9,0.77,1.04,13,2,1
0.38,0.61,0.88,0.49,0.95,0.37,54,4,1
0.71,0.49,0.77,0.62,0.34,0.31,37,6,1
0.5,0.37,0.29,0.88,0.48,2.78,47,2,0
0.29,0.7,0.27,0.26,0.84,1.12,19,4,0
0.93,0.81,0.54,0.31,0.68,0.93,39,6,0
0.4,0.22,0.54,0.27,0.31,0.71,16,6,1
0.24,0.62,0.65,0.27,0.74,1.23,68,1,0
0.74,0.35,0.82,0.53,0.49,1.04,76,3,0
0.47,0.91,0.83,0.41,0.48,2.76,55,0,1
0.37,0.62,0.78,0.44,0.75,2.31,58,4,1
0.63,0.8,0.35,0.88,0.53,2.31,66,2,0
0.88,0.95,0.62,0.96,0.91,2.89,0,5,0
0.5,0.7,0.82,0.58,0.61,0.4,65,3,0
0.44,0.29,0.05,0.32,0.36,1.44,23,0,1
0.93,0.85,0.87,0.8,0.45,1.48,23,2,0
0.28,0.44,0.26,0.21,0.6,0.37,79,1,0
0.43,0.23,0.11,0.39,0.26,1.18,23,6,1
0.6,0.78,0.4,0.41,0.89,1.85,44,5,0
0.32,0.86,0.46,0.47,0.91,2.3,14,5,0
0.75,0.3,0.56,0.4,0.51,1.05,40,6,1
0.71,0.71,0.71,0.75,0.84,0.5,84,6,0
0.29,0.48,0.4,0.91,0.72,0.3,11,2,0
1.0,0.43,0.08,0.35,0.51,1.71,74,6,0
0.52,0.6,0.53,0.57,0.25,1.59,54,3,0
0.76,0.25,0.07,0.92,0.68,2.59,67,0,0
0.64,0.54,0.49,0.39,0.44,2.46,7,0,0
0.65,0.62,0.72,0.35,0.38,0.8,84,1,1
0.78,0.41,0.36,0.42,0.69,2.23,3,6,0
0.41,0.96,0.78,0.58,0.28,0.97,51,0,0
0.33,0.93,0.29,0.6,0.48,2.69,36,0,0
0.92,0.81,0.59,0.7,0.93,0.71,63,2,0
0.55,0.33,0.25,0.27,0.91,1.74,72,4,1
0.38,0.7,0.35,0.7,0.91,0.97,24,2,0
0.81,0.49,0.33,0.9,0.46,2.04,20,0,1
0.88,0.54,0.76,0.37,0.61,2.99,55,2,1
0.87,0.93,0.37,0.78,0.46,2.09,62,0,1
0.56,0.78,0.13,0.73,0.75,1.52,27,0,0
0.76,0.43,0.0,0.6,0.27,1.22,43,5,1
0.89,0.89,0.21,0.63,0.94,1.97,10,5,1
0.58,0.46,0.52,0.21,0.32,2.98,17,4,0
0.9,0.24,0.07,0.28,0.59,1.76,21,3,1
0.78,0.77,0.14,0.41,0.94,1.33,44,4,0
0.91,0.93,0.42,0.75,0.71,2.53,50,2,0
0.48,0.24,0.76,0.96,0.66,0.32,52,0,1
0.23,0.85,0.43,0.39,0.94,1.25,8,5,1
0.95,0.81,0.34,0.73,0.65,0.71,89,2,1
0.33,0.87,0.54,0.52,0.67,1.45,11,3,0
0.4,0.47,0.47,0.43,0.5,1.01,30,5,1
0.55,0.26,0.48,0.73,0.37,0.73,10,0,0
0.83,0.63,0.87,0.6,0.93,0.63,65,1,0
0.59,0.52,0.19,0.27,0.96,2.92,16,1,0
0.59,0.21,0.51,0.51,0.44,1.61,88,6,1
0.93,0.33,0.23,0.27,0.39,2.63,24,3,0
0.65,0.94,0.62,0.73,0.76,1.8,59,4,0
0.62,0.71,0.17,0.28,0.38,0.48,74,4,1
0.85,0.72,0.23,0.79,0.43,2.81,73,2,0
0.21,0.76,0.67,0.55,0.82,2.48,2,5,1
0.82,0.9,0.39,0.24,0.9,2.33,25,1,0
0.62,0.48,0.75,0.87,0.21,2.61,40,4,1
0.3,0.57,0.78,0.3,0.32,0.46,8,5,1
0.37,0.33,0.22,0.53,0.51,2.07,40,6,0
0.76,0.2,0.62,0.23,0.37,2.43,64,2,1
0.91,0.55,0.21,0.21,0.63,2.47,67,6,0
0.35,0.47,0.39,0.78,0.67,1.59,59,6,0
0.29,0.31,0.43,0.71,0.41,1.95,6,1,1
0.65,0.31,0.0,0.25,0.7,2.22,31,1,0
0.96,0.69,0.82,0.79,0.81,1.32,36,1,1
0.27,0.46,0.38,0.8,0.7,2.47,40,1,0
0.22,0.68,0.36,0.5,0.44,2.08,31,1,1
0.39,1.0,0.21,0.85,0.61,0.85,8,4,0
0.68,0.77,0.26,0.3,0.92,0.99,32,3,0
0.77,0.62,0.28,0.91,0.48,1.92,18,3,1
0.54,0.83,0.02,0.59,0.25,1.89,67,3,0
0.88,0.34,0.28,0.48,0.62,0.53,52,1,0
0.51,1.0,0.36,0.44,0.8,2.25,56,4,1
0.67,0.69,0.55,0.83,0.63,2.35,67,3,0
0.85,0.32,0.26,0.87,0.39,2.0,2,2,1
0.75,0.76,0.47,0.33,0.96,0.62,73,0,0
0.24,0.24,0.81,0.38,0.25,1.32,5,2,0
0.7,0.86,0.38,0.79,0.54,1.65,65,5,0
0.67,0.84,0.18,0.89,0.67,2.65,84,2,1
0.44,0.87,0.21,0.5,0.76,1.9,5,5,1
0.28,0.85,0.65,0.45,0.45,2.18,53,6,0
0.22,0.79,0.24,0.83,0.35,1.61,69,2,1
0.65,0.59,0.0,0.3,0.78,2.72,48,5,1
0.75,0.47,0.25,0.44,0.87,2.65,9,0,0
0.49,0.46,0.05,0.39,0.57,2.61,23,6,1
0.74,0.64,0.51,0.93,0.7,2.56,0,6,1
0.92,0.29,0.73,0.84,0.8,1.24,43,6,1
1.0,0.91,0.33,0.27,0.93,0.91,70,5,1
0.82,0.25,0.31,0.78,0.27,2.84,29,1,0
0.46,0.46,0.08,0.59,0.79,2.68,30,4,0
0.69,0.31,0.33,0.79,0.43,1.85,85,6,1
0.9,0.54,0.3,0.25,0.29,1.84,82,2,1
0.75,0.74,0.27,0.21,0.44,1.62,40,0,0
0.57,0.37,0.4,0.49,0.32,0.8,67,3,0
0.68,0.35,0.33,0.85,0.31,2.89,29,6,1
0.5,0.92,0.33,0.72,0.58,1.64,1,4,0
0.33,0.65,0.08,0.57,0.81,2.77,48,6,0
0.65,0.89,0.9,0.23,0.83,0.74,30,1,0
0.41,0.48,0.17,0.96,0.9,1.99,85,6,0
0.32,0.98,0.17,0.8,0.25,1.15,69,0,0
0.42,0.99,0.39,0.57,0.32,1.9,82,4,1
0.38,0.36,0.14,0.55,0.71,2.03,64,2,0
0.77,0.52,0.75,0.64,0.33,0.85,84,6,0
0.77,0.94,0.29,0.71,0.59,1.66,11,4,0
0.84,0.73,0.08,0.6,0.56,1.29,10,5,0
0.64,0.33,0.65,0.56,0.87,2.83,86,3,1
0.49,0.87,0.79,0.75,0.94,2.32,54,0,0
0.24,0.2,0.8,0.38,0.64,0.66,53,2,1
0.63,0.92,0.43,0.41,0.91,2.31,40,2,0
0.42,0.84,0.37,0.37,0.37,2.31,16,0,1
0.81,0.5,0.05,0.98,0.25,0.47,29,0,1
0.81,0.66,0.64,0.48,0.55,0.59,79,5,0
0.46,0.33,0.9,0.52,0.93,1.18,4,5,1
0.88,0.78,0.47,0.34,0.81,1.5,55,2,0
0.33,0.85,0.38,0.73,0.55,1.85,28,1,0
0.28,0.85,0.82,0.41,0.65,0.74,4,1,0
0.83,0.48,0.69,0.43,0.26,0.39,32,6,1
0.72,0.66,0.11,0.94,0.74,2.04,56,1,0
0.56,0.75,0.6,0.89,0.24,2.42,83,2,0
0.5,0.95,0.69,0.92,0.32,1.36,73,6,0
0.36,0.45,0.21,0.77,0.47,2.91,40,3,1
0.68,0.2,0.48,0.37,0.7,0.55,6,6,1
0.37,0.49,0.75,0.42,0.63,2.32,22,3,1
0.63,0.89,0.28,0.41,0.97,0.97,55,4,0
0.98,0.86,0.36,0.58,0.2,1.64,81,1,1
0.62,0.74,0.82,0.6,0.75,1.67,28,5,1
0.82,0.63,0.06,0.94,0.43,2.73,25,6,0
0.57,0.41,0.0,0.5,0.61,2.19,74,5,1
0.31,0.9,0.72,0.93,0.22,1.57,11,3,1
0.47,0.26,0.52,0.25,0.53,1.75,5,4,0
0.21,0.8,0.43,0.53,0.9,2.34,59,3,1
0.69,1.0,0.0,0.89,0.52,2.99,34,1,0
0.8,0.63,0.38,0.4,0.5,2.58,37,6,1
0.37,0.77,0.02,0.2,0.79,2.26,33,0,0
0.4,0.34,0.54,0.75,0.34,1.45,48,2,1
0.38,0.81,0.09,0.6,0.34,2.31,76,4,1
0.76,0.27,0.75,0.62,0.55,0.33,18,3,0
0.61,0.45,0.21,0.89,0.49,2.0,52,4,0
0.65,0.93,0.63,0.86,0.54,1.9,77,2,0
0.52,0.63,0.78,0.22,0.53,1.38,8,1,1
0.37,0.59,0.48,0.92,0.28,1.53,64,4,1
0.52,0.99,0.65,0.88,0.71,2.57,38,4,0
0.21,0.66,0.49,0.59,0.36,2.28,35,6,1
0.66,0.84,0.47,0.32,0.96,1.46,6,2,0
0.33,0.99,0.21,0.36,0.99,0.39,29,1,1
0.67,0.5,0.12,0.92,0.96,0.69,74,6,0
0.63,0.49,0.48,0.37,0.74,1.19,43,3,1
0.48,0.4,0.29,0.3,0.27,0.57,34,1,1
0.65,0.67,0.7,0.6,0.84,2.66,42,2,0
0.52,0.9,0.04,0.76,0.31,1.55,47,1,1
0.72,0.75,0.37,0.63,0.37,1.92,19,3,0
0.54,0.46,0.0,0.87,0.37,1.8,62,6,1
0.45,0.6,0.5,0.36,0.82,0.42,34,6,0
0.74,0.51,0.11,0.68,0.69,1.55,79,6,1
0.99,0.52,0.62,0.3,0.9,2.43,75,5,0
0.78,0.22,0.62,0.37,0.61,2.6,55,0,0
0.7,0.98,0.37,0.59,0.69,0.49,31,5,1
0.3,0.32,0.34,0.65,0.7,1.04,79,0,1
0.37,0.95,0.81,0.51,0.7,0.67,50,3,1
0.46,0.67,0.23,0.6,0.77,2.67,86,3,1
0.62,0.31,0.65,0.88,0.39,1.98,67,6,1
0.62,0.89,0.36,0.45,0.23,1.61,64,2,1
0.72,0.61,0.32,0.5,0.42,1.36,30,4,1
0.58,0.29,0.4,0.89,0.72,0.93,63,2,0
1.0,0.49,0.36,0.6,0.52,0.62,62,5,0
0.31,0.57,0.01,0.62,1.0,1.43,49,3,1
0.3,0.87,0.05,0.88,0.9,2.06,7,2,0
0.88,0.3,0.26,0.81,0.81,1.48,33,5,0
0.9,0.4,0.16,0.85,0.94,2.66,21,3,0
0.83,0.47,0.0,0.96,0.99,1.72,42,0,0
0.28,0.49,0.47,0.41,0.48,2.28,15,6,1
0.22,0.41,0.09,0.84,0.27,2.95,24,3,0
0.93,0.74,0.34,0.45,0.59,2.16,5,3,0
0.47,0.95,0.54,0.53,0.51,2.58,59,1,0
0.29,0.33,0.78,0.35,0.22,0.92,57,5,1
0.91,0.21,0.08,0.7,0.22,2.61,81,2,0
0.96,0.4,0.27,0.98,0.36,1.38,11,1,0
0.91,0.84,0.4,0.88,0.86,2.49,56,0,1
0.59,0.77,0.37,0.87,0.78,1.41,89,4,0
0.82,0.83,0.41,0.89,0.51,2.7,5,5,0
0.38,0.84,0.49,0.98,0.88,0.62,62,4,0
0.92,0.38,0.17,0.44,0.67,2.17,75,6,0
0.89,0.59,0.47,0.67,0.35,2.16,75,5,0
0.34,0.33,0.69,0.28,0.37,0.63,79,3,0
0.24,0.68,0.31,0.94,0.83,0.97,89,2,0
0.56,0.64,0.48,0.28,0.44,1.34,28,2,0
0.84,0.3,0.45,0.25,0.42,0.62,58,6,1
0.52,0.78,0.68,0.85,0.32,2.6,42,2,0
0.98,0.98,0.65,0.92,0.52,0.93,5,4,0
0.28,0.43,0.79,0.59,0.93,1.35,76,4,1
0.97,0.31,0.32,0.58,0.61,0.32,89,2,0
0.65,0.77,0.55,0.69,0.74,0.69,19,2,0
0.66,0.81,0.35,0.77,0.49,0.55,28,6,0
0.76,0.61,0.4,0.93,0.47,1.91,55,1,0
0.76,0.82,0.17,0.96,0.78,1.72,10,4,0
0.85,0.27,0.46,0.2,0.43,0.69,18,6,1
0.9,0.83,0.69,0.8,0.95,1.74,46,3,0
0.89,0.84,0.7,0.66,0.85,0.32,84,3,1
0.3,0.66,0.17,0.52,0.33,2.58,46,4,0
0.72,0.74,0.37,0.78,0.72,1.95,63,6,0
0.31,0.75,0.36,0.98,1.0,1.22,11,6,0
0.99,0.51,0.22,0.61,0.35,1.41,64,2,0
0.76,0.91,0.21,0.67,0.69,2.24,82,0,0
0.29,0.2,0.12,0.47,0.72,0.61,9,3,1
0.49,0.82,0.81,0.96,0.75,0.31,34,1,0
0.35,0.41,0.06,0.21,0.59,0.35,0,2,0
0.85,0.4,0.24,0.28,0.31,2.51,8,6,1
0.57,0.85,0.63,0.97,0.4,0.92,22,6,1
0.24,0.6,0.6,0.49,0.96,1.6,7,3,0
0.29,0.32,0.67,0.32,0.41,1.66,78,4,1
0.28,0.94,0.05,0.54,0.81,0.8,30,3,0
0.65,0.43,0.63,0.44,0.45,2.93,57,2,1
0.55,0.63,0.25,0.69,0.21,0.96,62,2,1
0.44,0.42,0.37,0.97,0.93,2.1,15,5,1
0.52,0.83,0.25,0.22,0.47,1.86,24,6,0
0.22,0.92,0.06,0.72,0.55,2.46,79,1,0
0.72,0.84,0.03,0.94,0.99,0.47,16,1,0
0.63,0.93,0.57,0.34,0.21,1.82,42,2,1
0.36,0.55,0.82,0.6,0.63,2.02,39,5,0
0.77,0.65,0.06,0.74,0.51,1.54,43,1,0
0.66,0.33,0.59,0.76,0.29,1.75,24,4,1
0.78,0.79,0.66,0.71,0.35,2.19,11,2,0
0.68,0.43,0.82,0.28,0.99,1.96,76,3,1
0.64,0.64,0.68,0.91,0.41,0.54,75,3,0
0.23,0.54,0.58,0.79,0.96,0.74,24,0,1
0.45,0.26,0.09,0.89,0.31,1.86,60,0,0
0.87,0.95,0.13,0.96,0.49,1.84,29,4,0
0.9,0.32,0.7,0.76,0.9,2.88,66,3,0
0.27,0.23,0.37,0.81,0.45,1.08,16,3,0
0.92,0.44,0.89,0.47,1.0,1.7,89,1,0
0.7,0.63,0.76,0.67,0.24,2.28,14,0,0
0.61,0.89,0.25,0.37,0.76,2.85,77,1,0
0.51,0.21,0.34,0.41,0.77,0.45,45,3,0
0.31,0.84,0.13,0.69,0.75,2.23,42,1,0
0.58,0.57,0.67,0.94,0.37,1.07,32,3,1
0.6,0.84,0.76,0.22,0.94,1.15,39,0,0
0.6,0.84,0.8,0.27,0.89,1.85,41,1,0
0.49,0.66,0.13,0.27,0.39,1.78,27,4,0
0.95,0.88,0.24,0.47,0.43,0.94,88,0,1
0.72,0.35,0.5,0.97,0.97,0.56,90,0,1
0.92,0.93,0.85,0.8,0.85,2.75,69,0,0
0.57,0.71,0.33,0.88,0.28,2.11,29,6,0
0.46,0.94,0.37,0.2,0.92,2.78,4,1,1
0.24,0.57,0.31,0.86,0.82,2.11,63,2,1
0.49,0.88,0.53,0.3,0.63,1.56,32,4,0
0.98,0.62,0.88,0.74,0.87,1.74,43,1,0
0.76,0.28,0.19,0.83,0.66,1.84,74,6,0
0.74,0.86,0.7,0.35,0.95,1.37,40,6,0
0.53,0.67,0.56,0.57,0.72,1.45,79,1,1
0.56,0.99,0.21,0.4,0.51,2.91,28,3,0
0.37,0.97,0.14,0.38,0.38,1.0,24,3,0
0.67,0.96,0.44,0.99,0.7,0.73,87,2,0
0.27,0.61,0.27,0.94,0.49,1.58,79,5,0
0.39,0.23,0.1,0.21,0.51,2.43,48,2,1
0.95,0.28,0.28,0.22,0.57,2.15,33,6,1
0.3,0.98,0.3,0.94,0.49,2.1,70,4,0
0.5,0.43,0.67,0.26,0.49,2.57,42,1,1
0.36,0.93,0.61,0.78,0.77,1.6,6,0,1
0.22,0.51,0.43,0.44,0.74,2.52,3,0,1
0.46,0.68,0.48,0.93,0.71,0.72,56,4,1
0.61,0.27,0.38,0.74,0.34,2.98,72,0,0
0.64,0.78,0.13,0.33,0.89,2.9,83,0,0
0.53,0.43,0.73,0.42,0.44,0.85,84,0,0
0.46,0.8,0.49,0.93,0.26,0.51,52,6,1
0.69,0.57,0.47,0.64,0.67,2.74,24,6,1
0.99,0.73,0.02,0.51,0.59,2.84,40,6,1
0.64,0.67,0.88,0.74,0.36,1.85,37,6,0
0.58,0.31,0.04,0.59,0.98,1.12,39,4,0
0.21,0.39,0.55,0.92,0.74,2.73,27,2,1
0.81,0.45,0.17,0.49,0.66,1.24,62,4,0
0.84,0.46,0.34,0.91,0.86,1.69,37,5,0
0.78,0.67,0.64,0.65,0.9,2.71,76,5,1
0.36,0.72,0.52,0.32,0.55,2.95,43,3,1
0.99,0.99,0.62,0.23,0.63,2.36,29,3,1
0.32,0.9,0.18,0.2,0.46,1.38,36,0,0
0.73,0.96,0.25,0.28,0.43,1.23,72,2,0
0.76,0.36,0.85,0.2,0.99,0.31,49,5,0
0.76,0.3,0.04,0.97,0.22,2.5,65,4,1
0.47,0.85,0.51,0.56,0.86,2.82,43,2,1
0.37,0.97,0.53,0.46,0.96,1.2,64,3,0
0.82,0.2,0.13,0.74,0.93,2.49,41,0,0
0.28,0.63,0.71,0.28,0.9,2.3,49,0,1
0.66,0.78,0.35,0.92,0.77,2.15,64,6,1
0.26,0.63,0.75,0.84,0.85,0.37,71,5,0
0.91,0.43,0.22,1.0,0.73,2.41,74,4,1
0.2,0.22,0.61,0.72,0.98,2.33,78,6,1
0.98,0.57,0.07,0.23,0.92,0.55,86,0,0
0.74,0.59,0.79,0.38,0.98,2.94,18,6,0
0.89,0.63,0.54,0.92,0.24,0.79,59,6,0
0.5,0.87,0.18,0.28,0.48,1.92,73,6,1
0.9,0.22,0.72,0.67,0.21,2.47,10,0,1
0.4,0.98,0.65,0.27,0.86,1.96,69,5,0
0.81,0.41,0.6,0.66,0.23,1.23,61,0,0
0.29,0.56,0.68,0.83,0.43,1.15,36,0,0
0.47,0.44,0.72,0.94,0.54,2.83,40,0,0
0.62,0.22,0.64,0.56,0.46,1.14,59,1,1
0.66,0.87,0.06,0.26,0.94,2.97,86,1,0
0.61,0.44,0.84,0.85,0.36,0.64,74,4,0
0.58,0.96,0.16,0.26,0.45,0.52,57,5,0
0.9,0.93,0.74,0.63,0.33,2.36,54,2,1
0.23,0.27,0.75,0.9,0.65,0.63,61,5,1
0.39,0.91,0.45,0.23,0.64,2.82,64,4,0
0.69,0.22,0.19,0.99,0.34,2.7,37,4,1
0.28,0.62,0.56,0.95,0.28,0.65,34,5,0
0.66,0.87,0.66,0.58,0.51,1.22,30,6,1
0.41,0.78,0.24,0.93,0.62,2.37,16,2,0
0.85,0.82,0.21,0.52,0.52,2.11,71,3,1
0.47,0.55,0.27,0.34,0.71,1.21,6,2,1
0.8,0.42,0.52,0.39,0.21,0.3,43,3,0
0.88,0.66,0.72,0.8,0.67,1.89,67,0,0
0.95,0.4,0.37,0.89,0.77,1.02,60,1,1
0.28,0.71,0.69,0.89,0.92,1.7,57,4,0
0.51,0.29,0.18,0.22,0.24,0.71,66,3,0
0.99,0.73,0.8,0.95,0.56,2.27,2,4,0
0.49,0.68,0.59,0.38,0.92,1.73,15,3,1
0.8,0.72,0.13,0.63,0.23,2.0,86,1,0
0.55,0.5,0.42,0.94,0.49,2.53,42,2,1
0.63,0.36,0.15,0.69,0.33,1.08,5,4,0
0.22,0.71,0.42,0.73,0.38,2.46,9,3,0
0.56,0.36,0.27,0.93,0.67,2.83,86,1,1
0.53,0.57,0.63,0.6,0.65,0.71,16,2,0
0.27,0.22,0.67,0.79,0.45,2.01,72,6,1
0.84,0.49,0.9,0.76,0.88,1.61,61,0,1
0.47,0.35,0.89,0.6,0.66,1.17,80,4,1
0.43,0.33,0.3,0.93,0.56,1.57,34,2,0
0.31,0.64,0.9,0.74,0.66,2.99,30,6,0
0.67,0.48,0.62,0.73,0.21,1.99,78,6,0
0.93,0.39,0.26,0.69,0.3,2.97,37,2,1
0.94,0.42,0.16,0.71,0.94,0.34,33,6,0
0.74,0.95,0.52,0.6,0.39,1.92,70,5,1
0.33,0.3,0.56,0.8,0.26,0.95,52,3,1
0.27,0.4,0.42,0.99,0.49,0.45,53,3,1
0.41,0.59,0.27,0.96,0.51,1.25,2,3,1
0.38,0.45,0.7,0.64,0.98,2.26,13,4,1
0.77,1.0,0.43,0.3,0.87,1.04,87,0,1
0.21,0.56,0.11,0.58,0.5,2.91,31,4,0
0.95,0.25,0.24,0.98,0.51,2.1,7,4,1
0.71,0.36,0.81,0.79,0.74,1.55,89,6,0
0.38,0.99,0.3,0.33,0.53,0.57,64,1,1
0.7,0.23,0.53,0.48,0.29,1.82,38,6,1
0.83,0.5,0.75,0.64,0.55,2.83,49,0,1
0.79,0.24,0.16,0.56,0.44,0.99,86,5,1
0.6,0.27,0.42,0.26,0.3,0.33,25,2,1
0.44,0.81,0.33,0.46,0.75,2.47,7,6,0
0.58,0.76,0.65,0.26,0.7,0.93,11,3,1
0.62,0.72,0.85,0.81,0.29,0.35,24,6,1
0.73,0.92,0.27,0.6,0.65,2.91,42,4,0
0.47,0.28,0.13,0.66,0.59,2.53,11,3,1
0.23,0.89,0.85,0.53,0.29,0.96,61,4,1
0.46,0.46,0.79,0.89,0.43,2.73,82,0,0
0.64,0.99,0.57,0.52,0.29,2.25,60,4,0
0.74,0.91,0.21,0.44,0.79,2.21,69,4,0
0.43,0.45,0.67,0.36,0.85,2.18,37,6,1
0.84,0.9,0.23,0.73,0.67,1.17,56,0,0
0.21,0.44,0.18,0.6,0.96,0.68,35,6,1
0.71,0.98,0.81,0.91,0.22,1.21,57,3,0
0.32,0.82,0.56,0.46,0.92,0.77,60,2,1
0.85,0.21,0.5,0.32,0.38,1.24,41,4,1
0.9,0.39,0.62,0.41,0.56,1.54,42,0,1
0.59,0.86,0.15,0.31,0.42,0.32,35,6,1
0.9,0.44,0.65,0.3,0.89,0.31,7,4,1
0.29,0.6,0.53,0.42,0.23,0.98,37,4,1
0.46,0.23,0.59,0.24,0.85,1.6,8,3,0
0.35,0.47,0.66,0.39,0.78,1.74,83,0,0
0.59,0.69,0.81,0.92,0.6,1.81,8,0,0
0.97,0.57,0.63,0.97,0.78,1.9,84,6,0
0.91,0.27,0.8,0.24,0.21,2.03,80,2,0
0.99,0.88,0.31,0.27,0.45,1.15,57,1,0
0.92,0.24,0.14,0.72,0.88,1.53,84,2,0
0.91,0.86,0.35,1.0,0.28,1.57,53,2,1
0.93,0.63,0.2,0.3,0.73,1.75,78,5,0
0.54,0.95,0.38,0.32,0.95,2.36,73,0,0
0.66,0.32,0.71,0.57,0.95,0.74,28,5,1
0.74,0.76,0.19,0.28,0.89,1.92,24,3,0
0.91,0.37,0.0,0.47,0.87,1.4,25,0,0
0.85,0.41,0.36,0.63,0.36,2.12,66,2,1
0.97,0.93,0.71,0.82,1.0,1.22,2,3,0
0.45,0.76,0.19,0.88,0.29,2.26,84,5,1
0.6,0.82,0.39,0.37,0.38,2.0,77,6,0
0.86,0.36,0.19,0.78,0.87,2.05,9,1,1
0.9,0.52,0.85,0.36,0.9,2.09,22,6,0
0.75,0.76,0.19,0.9,0.41,1.92,35,6,0
0.9,0.92,0.27,0.22,0.22,2.22,83,6,1
0.84,0.95,0.8,0.34,0.6,0.59,76,4,1
0.29,0.81,0.34,0.65,0.69,2.89,76,1,0
0.3,0.8,0.22,0.9,0.8,2.55,8,1,0
0.57,0.38,0.64,0.8,0.46,0.56,38,2,0
0.96,0.35,0.42,0.86,0.74,2.09,51,6,0
0.48,0.56,0.75,0.92,0.77,2.75,41,2,0
0.95,0.47,0.66,0.42,0.56,1.1,22,5,0
0.43,0.93,0.16,0.46,0.33,1.55,74,3,0
0.5,0.61,0.76,0.26,0.3,2.44,80,2,1
0.77,0.41,0.14,0.47,0.38,1.7,57,3,0
0.91,0.59,0.44,0.35,0.25,2.88,50,1,0
0.94,0.9,0.62,0.75,0.92,0.64,9,1,0
0.48,0.41,0.29,0.41,0.8,1.83,15,1,0
0.5,0.69,0.78,0.69,0.91,2.11,59,1,1
0.86,0.38,0.73,0.36,0.22,1.65,87,0,0
0.6,0.82,0.45,0.99,0.73,0.3,35,0,0
0.91,0.73,0.13,0.44,0.39,2.98,19,0,0
0.88,0.34,0.68,0.77,0.51,1.98,89,2,0
0.31,0.47,0.01,0.33,0.92,0.37,15,3,0
0.36,0.33,0.65,0.69,0.33,2.64,60,4,1
0.34,0.95,0.33,0.75,0.72,0.74,8,4,0
0.42,0.83,0.52,0.2,0.4,2.6,78,4,1
0.4,0.88,0.71,0.22,0.57,0.9,81,6,0
0.87,0.83,0.44,0.86,0.7,2.21,2,4,1
0.26,0.54,0.57,0.49,0.26,0.47,24,4,1
0.32,0.45,0.41,0.73,0.68,2.12,17,2,1
0.85,0.21,0.51,0.71,0.22,1.37,52,5,1
0.37,0.91,0.19,0.45,0.96,1.04,19,0,0
0.25,0.41,0.14,0.75,0.42,1.33,61,1,0
0.79,0.8,0.73,0.58,0.43,1.53,69,5,1
0.44,0.43,0.88,0.57,0.3,2.61,63,4,1
0.61,0.7,0.05,0.38,0.51,2.66,21,6,0
0.87,0.51,0.61,0.63,0.32,0.63,48,3,0
0.93,0.5,0.36,0.26,0.95,2.39,64,5,0
0.9,0.42,0.54,0.26,0.65,1.13,32,3,1
0.8,0.23,0.51,0.34,0.27,1.88,64,4,0
0.84,0.86,0.01,0.73,0.21,2.39,31,4,1
0.46,0.51,0.14,0.96,0.43,2.53,53,3,0
0.77,0.83,0.6,0.86,0.93,2.81,80,6,0
0.26,0.94,0.54,0.25,0.79,1.23,23,3,1
0.27,0.93,0.26,0.3,0.37,1.61,49,0,0
0.59,0.42,0.89,0.27,0.75,1.68,34,3,0
0.56,0.2,0.32,1.0,0.94,2.85,10,0,0
0.44,0.51,0.06,0.92,0.97,0.84,70,3,1
0.85,0.43,0.81,0.53,0.87,1.3,21,2,0
0.51,0.4,0.12,0.43,0.59,2.31,13,3,1
0.31,0.97,0.59,0.67,0.39,0.87,69,4,1
0.53,0.59,0.36,0.58,0.97,2.95,66,1,0
0.61,0.72,0.29,0.3,0.46,1.93,33,4,1
0.3,0.87,0.6,0.83,0.68,2.19,76,1,1
0.86,0.55,0.85,0.62,0.21,2.62,32,6,0
0.64,0.88,0.28,0.64,0.42,2.85,13,0,0
0.54,0.94,0.61,0.82,0.62,1.76,45,0,0
0.51,0.31,0.7,0.9,0.23,1.68,17,4,1
0.39,0.25,0.54,0.48,0.53,1.73,77,2,0
0.68,0.3,0.9,0.27,0.68,0.43,0,0,0
0.46,0.59,0.31,0.82,0.94,0.46,47,5,0
0.62,0.33,0.59,0.92,0.24,0.61,40,5,1
0.51,0.34,0.55,0.97,0.38,0.73,72,1,1
0.65,0.3,0.17,0.83,0.31,1.65,61,1,1
0.24,0.28,0.55,0.74,0.95,0.89,30,2,1
0.35,0.7,0.13,0.91,0.76,2.11,15,6,0
0.38,0.69,0.74,0.7,0.31,1.29,10,6,1
0.61,0.35,0.37,0.42,0.47,2.32,69,6,1
0.37,0.26,0.17,0.49,0.53,1.08,49,3,0
0.63,0.98,0.44,0.36,0.5,1.76,24,0,1
0.59,0.84,0.53,0.69,0.49,2.82,83,1,1
0.34,0.38,0.26,0.57,0.97,0.97,22,4,1
0.78,0.85,0.78,0.83,0.67,2.78,83,5,0
0.48,0.54,0.49,0.64,0.23,2.98,89,1,1
0.44,0.21,0.47,0.64,0.62,2.49,38,2,1
