contribution_consistency,repayment_punctuality,default_history,attendance_score,savings_stability,loan_to_savings_ratio,average_overdue_days,current_unpaid_loans,defaulted
91,50,1,73,99,2.18,73,5,1
66,68,0,90,33,4.75,40,0,1
86,45,0,85,98,3.95,51,1,0
46,66,0,93,67,4.09,82,1,0
44,79,0,70,59,2.46,65,1,0
48,80,0,91,30,2.61,49,5,1
79,59,0,40,36,2.24,86,3,1
52,46,0,55,64,1.19,64,3,1
53,36,0,98,99,2.3,23,4,0
56,72,1,56,86,3.07,23,1,0
52,87,1,58,38,2.45,69,3,1
40,87,0,45,45,2.94,47,2,1
53,52,0,34,70,4.38,56,4,1
39,30,0,67,98,1.56,82,0,1
62,94,0,84,92,3.5,66,2,1
42,59,1,37,72,1.19,10,0,0
57,69,0,62,45,4.38,64,4,1
98,89,0,95,80,3.92,71,0,0
46,74,0,44,82,3.52,70,2,1
65,76,0,97,56,1.12,67,2,0
49,42,0,35,67,3.92,80,0,1
97,75,1,65,97,3.63,77,2,1
57,38,0,76,50,1.15,72,4,1
83,88,1,49,34,4.06,46,1,1
91,37,0,68,84,3.81,73,0,0
45,66,1,96,71,3.49,12,4,0
82,99,0,96,31,2.5,89,1,0
59,92,0,64,63,3.71,8,5,0
61,60,1,43,61,4.94,10,1,1
75,87,0,71,42,3.98,31,4,1
55,89,0,56,33,3.92,38,5,0
32,81,0,40,65,4.82,84,3,1
39,85,1,88,90,2.49,48,4,1
66,78,0,78,74,2.41,12,0,0
73,91,0,68,47,3.74,86,1,0
57,72,1,69,84,2.1,78,0,1
42,62,0,74,75,2.23,28,3,0
47,34,1,37,58,2.9,72,1,1
95,65,1,48,51,1.76,14,5,1
98,52,0,69,35,3.34,0,4,0
77,59,0,83,45,2.9,40,1,0
47,91,0,84,72,1.43,29,2,0
73,87,0,39,74,1.86,71,5,1
66,51,0,72,58,4.94,90,5,1
88,32,0,78,61,4.69,39,3,1
78,60,0,79,44,4.0,65,5,1
87,39,1,70,55,4.0,21,2,0
40,57,0,52,79,4.89,40,5,1
64,74,0,91,77,2.27,20,3,0
58,89,0,35,47,3.24,83,1,0
93,37,0,98,65,4.42,48,5,1
94,35,0,39,52,1.93,69,4,0
90,30,0,72,88,0.7,32,5,0
81,56,0,30,54,2.23,89,3,1
98,81,0,95,31,1.73,17,4,1
50,32,0,54,78,1.79,45,2,1
94,36,0,31,46,4.32,3,3,1
53,83,1,34,97,1.24,7,0,0
93,70,0,84,39,2.09,60,1,0
86,51,0,72,83,2.45,42,4,0
35,95,0,72,67,3.55,85,2,1
48,92,1,87,47,4.58,3,5,1
97,46,0,88,45,3.3,55,4,1
34,39,0,39,46,4.46,63,5,1
55,86,0,55,46,4.43,8,4,0
47,87,1,99,95,4.53,1,1,0
38,69,0,58,84,1.94,68,1,0
63,69,0,56,83,0.77,70,5,1
60,86,0,57,59,2.66,55,2,0
68,99,0,87,47,4.2,5,5,0
46,78,1,55,96,2.31,24,2,1
78,73,0,32,63,2.14,27,2,0
76,81,1,65,84,5.0,57,3,1
78,41,0,93,91,1.08,24,0,0
65,96,0,84,80,4.72,76,4,1
38,59,1,60,85,4.12,42,2,1
65,45,0,34,54,2.17,38,3,1
100,86,0,37,72,1.3,69,2,0
95,41,0,88,74,0.82,85,5,1
95,76,1,71,98,3.0,44,2,0
41,50,1,100,39,1.15,45,2,0
71,43,0,68,63,0.69,47,5,0
33,99,0,75,92,3.31,1,0,0
65,49,0,70,91,4.88,73,0,0
84,90,0,94,90,2.83,76,4,0
68,40,1,44,69,2.78,78,0,1
34,84,1,46,34,3.17,6,2,1
84,73,0,74,30,4.39,64,5,1
55,84,0,52,81,3.85,37,4,0
85,67,1,44,61,3.51,30,3,1
86,81,0,76,85,2.74,26,3,0
78,70,0,83,81,3.56,20,0,0
43,37,0,89,70,1.13,8,5,1
42,98,1,68,40,3.04,47,5,0
53,55,1,36,78,0.89,23,0,1
42,52,0,85,79,1.76,28,1,0
76,33,1,70,45,4.15,2,0,0
85,30,1,65,36,4.49,23,0,1
61,62,0,80,58,4.93,20,2,0
69,90,0,36,82,4.26,62,3,1
53,45,0,59,59,1.21,10,0,0
47,83,0,79,43,3.8,26,2,0
43,71,0,88,88,2.61,15,5,1
61,96,0,65,70,2.16,32,3,1
98,52,0,68,93,4.86,31,5,1
95,43,1,62,90,0.96,1,4,0
31,46,1,45,98,4.3,72,1,1
92,67,1,57,94,4.57,22,3,0
89,54,0,49,99,2.65,47,1,0
36,36,0,59,76,2.41,42,4,1
44,57,0,86,34,2.23,77,0,1
77,71,0,81,69,2.45,15,3,0
59,92,0,30,35,0.7,23,2,0
31,38,1,49,73,3.37,76,4,1
96,51,0,68,32,3.03,54,3,0
84,83,0,41,35,1.07,59,4,0
51,99,0,96,45,2.17,47,4,0
43,88,1,55,53,1.22,42,0,1
44,43,1,37,86,4.32,52,1,1
79,93,1,99,47,4.45,35,3,1
43,31,0,43,59,4.34,89,3,1
63,42,0,54,36,2.95,9,0,0
32,94,1,99,92,4.96,16,2,0
73,52,0,51,53,2.09,36,0,0
46,46,1,37,83,1.93,70,2,1
77,90,0,65,36,3.22,67,3,1
64,60,0,39,62,1.35,53,3,0
62,38,1,68,32,1.11,16,4,1
91,85,0,42,80,4.32,58,0,0
90,67,0,60,73,2.46,90,3,0
84,43,0,97,98,3.82,54,4,0
46,74,1,59,87,3.41,42,4,1
87,97,0,73,84,3.65,36,4,0
38,32,1,96,48,4.42,64,0,1
59,70,0,63,71,1.54,78,5,1
47,40,1,41,100,0.85,43,3,1
77,37,0,56,80,2.55,66,0,1
43,63,1,100,95,3.75,61,3,0
94,95,0,100,88,3.77,63,3,0
37,39,1,76,45,1.68,37,0,1
40,71,1,65,72,2.18,17,4,1
76,77,1,89,52,3.76,53,0,0
62,68,0,75,75,3.8,25,1,0
66,33,1,47,63,1.53,81,1,1
80,96,1,42,95,3.71,5,1,0
97,72,0,47,48,3.65,11,4,1
50,96,1,85,83,2.96,67,1,0
78,33,0,31,57,1.73,51,5,1
38,75,0,61,68,0.83,37,4,0
70,92,1,34,46,0.69,51,4,1
70,30,0,94,42,1.39,23,4,1
95,40,1,37,95,1.33,18,3,0
60,48,0,38,37,0.63,72,4,1
77,32,0,90,55,2.13,0,4,0
92,34,0,50,47,4.99,63,0,1
83,59,0,36,46,2.07,50,0,0
79,92,0,38,60,1.55,42,3,0
54,78,1,52,94,1.55,17,5,0
95,74,1,63,46,3.84,48,5,1
69,83,0,41,78,2.34,85,2,1
71,78,0,38,41,3.55,23,0,0
82,59,0,74,37,3.04,88,5,1
74,51,1,85,47,3.61,69,2,1
92,49,0,55,67,4.89,47,3,0
59,46,0,75,78,3.57,84,3,1
62,70,0,93,48,1.74,20,5,1
90,41,0,91,86,2.86,37,2,1
75,65,1,54,72,3.78,38,0,1
90,87,1,50,88,0.87,90,3,0
83,46,0,47,73,2.44,16,3,0
65,48,0,83,45,3.74,59,0,0
68,32,0,86,46,1.07,57,3,1
58,86,1,85,47,4.17,54,1,1
42,31,0,45,98,4.27,16,2,0
42,42,0,86,58,3.9,53,4,1
67,40,0,57,82,2.45,8,5,1
64,96,0,75,54,3.44,68,4,1
81,98,0,59,99,2.96,49,4,0
56,85,0,79,52,3.3,12,0,0
93,44,0,54,86,0.85,14,2,0
87,52,0,33,95,2.66,31,5,0
88,68,1,34,38,1.92,55,0,1
67,80,0,46,76,2.02,40,4,0
57,75,0,93,96,0.85,42,0,0
87,57,0,59,35,3.52,26,4,0
71,82,0,66,100,2.76,17,2,0
69,68,0,77,85,3.36,88,0,0
94,57,0,78,87,4.56,28,0,0
95,97,0,83,92,3.26,82,4,1
94,97,1,75,73,3.57,43,1,0
56,46,0,83,72,4.44,61,0,1
81,36,1,90,96,3.24,31,4,1
65,39,0,79,66,2.06,67,3,1
32,87,0,54,87,1.13,41,1,0
82,87,1,56,85,4.1,78,1,1
97,95,0,52,48,1.57,26,5,0
75,91,0,71,72,0.95,76,2,0
98,98,0,70,77,1.52,24,4,0
65,33,1,69,46,2.35,16,3,0
96,73,1,44,63,2.05,44,1,0
63,70,0,90,81,1.47,12,2,0
100,50,0,36,98,1.16,16,4,0
79,49,0,31,89,2.5,63,1,1
41,41,1,69,44,2.6,39,0,0
53,80,0,80,67,1.16,80,5,1
48,80,0,87,51,2.66,67,3,0
37,99,0,44,55,2.49,81,2,1
98,77,0,89,66,4.17,13,2,0
30,93,0,91,52,0.66,34,5,0
88,41,0,96,69,0.76,84,0,0
60,63,1,58,64,4.9,2,1,0
94,30,0,32,99,2.81,75,3,1
49,66,0,56,52,1.49,30,2,1
49,78,1,75,50,1.98,56,2,0
82,52,0,62,98,4.86,62,0,0
80,32,0,66,81,0.53,61,2,0
61,49,0,51,39,2.84,17,2,1
89,44,1,84,43,2.81,61,3,1
75,74,0,61,51,2.78,38,5,1
76,98,0,74,58,2.82,12,1,0
89,89,1,30,41,2.72,90,4,1
90,89,0,82,76,4.32,18,5,1
48,56,1,78,75,2.49,37,4,1
50,50,0,30,38,4.99,85,0,1
74,45,1,93,34,4.78,89,1,1
61,91,1,50,93,4.97,0,1,0
46,31,1,34,86,1.44,72,5,1
67,46,0,87,95,1.74,17,3,0
88,37,1,99,36,2.71,53,5,1
30,37,1,58,54,2.91,57,2,1
51,75,0,55,83,1.54,43,3,0
49,98,1,31,63,2.35,77,2,0
81,92,1,33,32,4.81,38,3,1
44,70,0,44,91,4.13,47,4,0
70,67,0,73,30,4.72,30,4,1
80,58,0,56,34,0.92,62,1,0
89,34,0,42,69,1.35,73,5,0
52,39,0,86,58,4.35,17,4,1
92,85,1,81,91,3.95,46,4,1
70,54,1,34,67,3.88,24,4,1
69,73,0,42,69,3.17,53,4,1
38,77,1,95,69,3.21,45,5,1
43,70,0,40,92,2.85,1,2,0
42,44,1,93,39,1.1,2,0,0
37,92,1,66,75,4.65,45,0,1
48,86,1,66,47,4.44,33,4,1
59,35,0,41,73,1.15,6,2,0
36,88,0,90,89,0.62,20,4,0
73,81,0,43,59,1.45,12,1,0
71,86,0,42,32,3.92,10,2,1
73,66,1,74,77,0.98,52,2,1
32,50,0,76,43,2.96,37,0,0
98,57,1,79,72,2.17,37,0,0
79,38,1,59,76,3.6,9,4,1
81,62,0,49,67,1.3,26,1,0
54,65,0,72,64,2.0,67,3,1
53,40,1,45,35,4.58,45,4,1
79,48,0,84,32,1.06,19,1,0
86,87,1,71,45,2.25,64,2,0
78,45,0,62,52,3.24,1,4,1
86,56,0,78,82,0.73,18,4,0
72,59,1,77,85,3.41,89,0,0
45,46,0,96,41,1.99,31,2,0
67,55,0,80,76,2.08,77,5,1
93,51,1,53,33,1.62,21,5,1
89,38,0,86,85,4.56,35,5,0
58,66,1,78,50,3.05,17,3,1
57,64,0,39,61,0.65,52,4,1
47,78,1,35,74,3.11,1,0,0
88,77,0,67,41,2.12,62,5,1
48,44,0,52,31,3.24,9,1,1
74,98,0,54,51,2.79,35,1,0
76,75,0,83,51,2.1,44,3,1
62,81,0,52,92,4.02,65,4,1
34,94,0,83,83,3.92,73,1,1
91,59,0,31,37,3.82,88,3,1
83,67,0,92,92,2.36,64,2,0
96,57,1,63,80,2.53,30,2,0
76,96,1,77,55,1.65,61,0,0
70,38,0,79,67,1.4,11,2,0
65,52,0,71,91,1.31,41,2,0
74,84,1,61,82,3.44,85,1,1
75,33,0,89,65,4.97,83,4,1
49,53,0,58,75,0.66,56,1,0
81,74,1,78,46,4.56,6,2,0
94,94,0,65,93,1.36,59,0,0
97,58,0,58,33,2.82,56,2,1
81,93,0,83,91,1.49,73,1,0
45,44,1,58,50,4.73,38,5,1
77,84,0,46,68,0.91,15,2,0
52,89,1,49,89,1.25,71,1,0
31,81,0,82,54,3.55,46,4,1
99,98,1,38,59,2.52,28,5,0
51,79,1,77,62,1.84,84,4,1
92,84,1,83,53,2.15,61,2,0
57,53,0,59,76,2.72,52,5,1
52,99,0,77,39,1.74,88,4,1
31,49,0,60,77,0.71,48,0,0
63,58,1,71,32,1.5,46,4,1
40,53,0,88,39,3.27,17,0,0
54,49,1,56,70,0.82,78,3,1
82,36,1,47,69,4.65,32,5,1
92,46,1,45,70,4.78,76,4,1
91,92,1,32,76,1.71,32,4,1
68,57,0,63,36,4.51,52,0,0
48,74,0,77,45,2.45,32,1,0
31,33,0,32,47,2.24,4,3,0
72,66,1,75,64,4.84,68,1,1
60,82,0,49,80,2.08,66,5,1
94,77,0,93,70,2.81,39,3,0
88,94,0,58,94,3.9,6,4,0
69,79,0,93,74,4.01,58,3,0
93,90,0,79,92,0.92,66,5,0
40,63,1,81,58,3.28,80,1,1
42,84,1,62,65,1.15,76,1,1
92,65,0,31,33,2.95,83,0,0
53,58,0,40,46,1.08,56,4,1
79,75,0,53,67,3.25,17,1,0
42,86,0,85,34,2.95,31,1,0
59,82,0,54,80,0.67,62,0,0
83,68,0,89,100,2.09,16,1,0
66,82,1,96,69,1.77,39,2,0
54,33,1,80,46,4.46,43,0,1
64,83,0,51,100,4.77,77,3,0
75,99,0,64,68,4.38,18,5,1
84,41,0,46,52,4.33,52,5,1
46,88,0,50,77,3.05,3,2,0
92,67,1,33,88,3.52,50,4,1
43,94,0,76,44,2.5,84,3,1
44,47,1,69,88,2.21,27,2,0
33,86,0,33,92,0.57,43,0,0
32,89,1,49,42,1.84,32,1,0
74,84,0,73,89,4.56,39,1,0
49,30,1,37,42,1.53,17,0,0
39,45,0,56,80,1.05,79,4,1
54,36,0,86,53,4.97,48,5,1
33,45,1,79,70,2.96,31,5,1
33,40,0,95,36,3.37,14,4,1
38,49,1,40,61,1.61,35,5,1
86,59,1,98,65,0.9,71,1,0
77,68,0,45,91,3.04,67,3,1
58,92,0,95,96,2.24,80,0,0
87,91,0,83,44,3.52,8,1,0
64,70,1,42,62,1.61,37,0,0
43,71,1,94,87,2.64,23,4,1
63,84,0,94,72,3.88,11,2,0
75,36,0,36,33,2.26,87,3,0
41,32,0,34,56,4.78,69,4,1
93,35,0,39,74,0.98,61,5,0
77,77,0,61,72,0.82,14,5,0
95,80,0,67,100,1.78,80,3,0
36,42,0,57,38,1.47,25,5,1
50,50,0,80,66,3.05,11,0,0
97,87,0,44,92,3.81,74,4,0
89,82,0,62,71,2.21,27,4,0
57,54,0,74,94,4.62,46,3,1
90,81,1,83,79,3.35,11,5,0
65,54,0,79,32,4.74,52,1,0
58,35,0,76,70,3.21,50,5,1
51,84,0,45,53,2.65,37,2,0
51,95,0,61,100,1.19,21,3,0
69,80,0,79,88,3.11,67,5,0
60,55,0,96,54,3.83,3,3,0
36,86,1,59,96,4.15,55,5,1
96,65,0,53,90,0.55,12,4,0
97,53,0,95,97,2.68,74,4,0
83,84,0,68,81,4.41,45,1,0
57,98,0,95,69,3.76,68,0,0
99,50,0,87,39,3.05,37,4,0
33,51,0,85,53,4.77,27,5,1
74,68,0,43,47,2.89,46,1,0
59,89,1,54,84,2.33,37,2,0
50,83,1,75,87,2.98,18,4,1
82,92,0,69,59,4.33,62,2,0
77,31,0,55,93,1.65,26,4,0
37,66,1,57,95,3.28,30,2,0
43,54,0,36,32,2.97,21,0,0
64,84,1,52,40,1.09,20,5,1
31,53,0,100,56,4.31,58,4,1
98,72,0,33,70,4.53,63,4,1
89,86,0,58,51,2.2,3,2,0
77,96,0,93,88,3.06,30,5,0
35,45,1,34,82,2.08,85,1,1
51,89,1,39,53,3.31,85,1,1
43,88,0,33,96,0.65,33,0,0
41,43,0,57,60,3.59,2,1,0
95,56,0,93,86,3.05,32,2,0
55,35,1,55,80,3.4,89,1,1
59,99,1,53,35,2.49,73,1,1
44,62,1,47,80,1.91,77,5,1
39,31,0,68,87,2.34,1,0,0
88,55,0,52,58,3.96,76,2,1
54,74,0,38,59,2.49,57,1,0
78,56,0,79,37,3.05,21,4,0
41,60,0,91,74,3.39,47,4,1
56,37,0,47,99,4.67,28,3,0
71,67,1,90,52,4.82,0,3,0
63,40,1,76,51,0.91,30,4,1
31,40,0,94,76,1.99,36,4,1
92,43,1,42,82,1.1,84,3,1
79,41,1,94,98,3.03,54,2,0
81,98,1,97,70,3.96,10,5,1
32,76,0,30,67,4.2,50,1,0
83,71,0,60,36,4.18,39,5,1
99,67,0,40,97,3.37,47,1,0
40,92,1,95,94,0.94,53,1,0
47,61,0,60,53,1.83,70,2,1
49,86,1,84,41,3.44,46,2,0
36,35,0,79,49,1.53,78,0,1
88,63,1,63,84,1.81,36,5,1
86,36,0,92,39,1.97,29,4,1
54,80,0,96,32,4.06,37,4,0
40,96,0,47,66,1.05,61,2,0
45,95,0,30,63,3.02,21,0,0
93,92,0,80,90,0.96,41,5,0
68,95,0,74,50,0.61,4,2,0
84,42,1,93,97,1.94,33,1,0
30,45,0,76,80,1.98,21,0,0
72,32,1,90,55,0.84,21,3,0
39,48,1,94,30,3.56,4,3,1
40,56,1,60,53,4.12,78,2,1
37,70,0,76,94,0.69,75,3,0
56,93,1,35,38,0.71,1,0,0
48,68,1,42,84,1.0,37,0,1
61,58,1,66,84,3.01,62,0,1
81,91,0,42,56,2.52,7,1,0
55,50,0,37,75,3.35,40,0,0
48,42,1,38,60,0.99,11,4,1
98,40,0,81,76,4.13,65,0,1
96,95,0,54,87,3.71,12,1,0
69,43,0,89,83,4.68,22,2,0
96,69,1,30,56,0.71,20,2,0
82,88,0,32,93,2.06,87,1,0
52,35,0,39,49,3.44,61,1,1
32,50,0,91,39,4.8,28,1,0
39,41,0,91,46,2.89,40,3,1
50,99,0,100,59,3.41,62,0,0
54,61,1,99,57,2.73,74,5,1
94,56,0,77,68,3.9,33,4,1
99,42,0,50,42,0.61,51,0,0
36,57,1,45,49,4.39,23,4,1
79,59,0,87,69,3.8,78,5,0
66,62,0,47,40,3.18,54,5,1
67,36,1,45,72,1.71,52,5,1
86,94,1,68,37,3.53,19,1,0
51,54,0,71,49,0.71,42,5,1
37,88,0,96,50,2.37,49,3,0
69,73,0,48,97,2.59,0,4,0
57,63,0,37,52,3.22,62,5,0
43,38,0,86,98,1.46,49,1,0
78,74,0,80,54,4.66,60,1,0
93,42,0,86,78,0.81,58,1,0
52,31,1,93,87,2.42,34,1,0
99,94,0,55,96,1.78,87,0,0
96,31,0,82,81,3.54,28,5,0
94,46,1,57,66,0.83,76,1,1
46,92,1,41,87,3.87,45,5,1
80,69,0,98,30,1.34,66,5,0
75,91,0,90,55,2.82,77,3,1
67,77,0,82,59,2.85,74,3,0
92,90,0,42,32,4.58,78,2,1
63,53,1,40,96,2.68,60,1,0
99,59,0,69,34,0.77,40,3,0
40,30,0,31,61,0.74,43,0,1
85,43,1,30,63,2.35,27,4,1
48,82,0,52,46,4.43,2,5,1
96,62,0,61,64,1.92,47,5,0
78,79,1,55,86,4.17,88,3,1
80,83,1,96,90,3.43,37,0,0
42,90,0,72,42,0.56,8,5,0
96,30,0,37,38,2.75,46,5,1
78,77,0,71,96,0.89,23,2,0
38,33,0,31,94,1.89,53,4,0
88,41,1,80,62,4.23,12,2,0
71,40,0,98,34,3.46,12,4,1
41,37,0,100,64,3.13,29,1,0
52,73,1,39,90,0.78,88,3,1
65,99,0,57,31,2.99,81,1,1
65,100,1,98,89,3.05,49,4,1
80,50,1,76,57,1.21,37,3,0
93,60,0,81,90,1.89,74,5,0
85,85,0,99,45,2.45,23,4,0
60,43,0,64,69,3.99,50,4,1
100,90,0,54,38,3.91,86,3,0
36,80,1,51,42,2.51,84,0,1
87,48,0,46,74,1.37,29,5,1
76,46,0,49,35,4.03,67,2,1
80,32,1,74,55,4.13,37,1,1
44,98,0,84,70,2.64,0,5,1
65,65,0,30,39,1.87,18,4,1
97,72,0,80,99,2.43,22,2,0
42,83,0,51,93,2.74,35,2,0
92,60,0,85,55,2.03,69,2,0
85,82,0,49,31,3.43,90,3,1
30,33,0,51,58,4.11,74,5,1
51,55,0,100,56,3.42,51,5,0
30,74,0,94,43,4.29,81,5,1
63,35,0,59,82,0.98,4,1,0
35,36,1,42,46,4.02,2,2,1
51,37,1,97,67,1.22,52,3,1
74,67,1,68,47,1.89,44,4,0
38,100,1,59,91,2.78,78,4,0
83,78,1,53,59,3.84,75,5,0
30,59,1,75,54,3.46,49,1,0
58,61,0,65,56,1.75,28,3,0
92,52,0,83,65,2.75,5,5,1
38,59,0,49,80,0.6,10,4,0
35,54,1,97,44,3.33,26,3,1
69,74,0,72,75,4.54,89,0,0
91,56,1,60,92,0.94,50,1,0
44,57,0,53,59,1.04,82,1,1
42,92,1,97,47,2.23,45,2,0
69,96,0,95,34,1.71,2,5,0
60,99,0,59,95,3.97,81,2,0
99,73,0,32,100,2.1,35,2,0
88,53,1,66,93,4.88,88,0,1
63,39,0,33,38,1.71,19,5,1
59,82,0,82,83,3.88,49,2,0
74,30,0,74,65,1.24,76,2,1
78,57,0,88,99,2.77,55,1,0
92,58,0,47,47,3.4,2,1,0
88,59,1,46,78,4.13,59,2,1
35,53,1,31,45,1.99,21,2,0
88,42,0,35,50,3.11,57,0,0
39,43,0,82,87,3.45,7,1,0
95,87,0,98,79,4.72,44,2,1
68,48,0,71,92,0.51,71,0,0
62,70,0,66,32,1.19,86,2,0
83,71,0,59,46,3.86,38,5,0
74,92,1,78,99,1.33,70,3,0
63,64,1,73,74,1.99,21,5,1
60,67,1,73,98,4.21,1,3,0
83,77,0,64,78,3.22,50,1,0
34,66,0,90,92,2.85,23,4,1
77,87,0,36,85,2.83,59,2,0
96,31,1,89,37,2.09,71,0,1
87,72,1,30,42,2.29,24,3,0
50,77,0,79,79,2.99,26,2,0
34,95,1,98,67,4.6,23,3,1
89,85,0,68,68,4.18,42,3,0
100,47,0,66,66,0.61,60,0,0
35,40,0,67,90,3.69,64,1,1
78,35,0,43,83,3.65,54,3,1
60,51,0,49,57,2.03,41,1,0
68,60,1,52,77,3.79,37,2,1
93,66,0,63,64,4.3,32,5,0
54,43,0,56,47,1.79,32,3,1
86,69,0,60,85,0.79,70,3,0
40,79,0,44,70,2.64,62,5,1
76,40,0,44,83,4.13,53,3,1
81,80,0,97,31,3.3,13,0,0
48,55,1,43,50,1.5,72,3,1
80,48,0,69,88,4.16,75,3,1
75,85,1,33,82,4.81,56,3,1
30,54,0,58,60,4.9,55,2,1
50,65,0,73,59,1.79,51,3,1
79,61,1,52,33,2.96,25,2,1
94,50,1,74,74,3.9,41,3,1
40,60,0,73,42,4.7,69,1,1
68,38,0,61,69,3.8,6,5,0
63,72,0,59,76,0.72,30,3,0
40,79,0,99,92,3.67,64,2,0
94,46,0,70,58,0.56,44,5,0
44,46,1,81,30,3.92,44,1,1
88,94,0,30,41,4.58,15,0,0
35,31,0,77,56,4.11,15,3,1
86,81,0,73,80,2.74,14,1,0
71,56,0,93,40,2.48,44,3,0
80,98,0,58,89,3.28,17,0,0
92,62,0,36,90,4.74,4,0,0
46,71,1,98,89,2.14,73,0,0
42,87,0,90,84,1.32,16,5,0
55,62,1,64,69,4.75,81,4,1
88,46,0,36,70,0.5,81,3,0
80,69,1,44,60,2.8,79,5,1
64,41,0,58,49,4.2,54,0,1
88,90,0,32,38,0.75,48,4,1
92,50,0,69,43,1.46,27,1,0
64,74,0,98,91,3.59,3,3,0
49,58,0,89,75,4.95,19,0,0
36,74,0,69,69,2.23,75,4,1
76,42,1,45,87,1.98,54,0,0
97,89,0,87,68,4.43,12,1,0
70,64,0,38,50,0.76,5,0,0
80,30,0,56,39,4.57,54,5,1
70,87,1,48,59,2.79,79,4,1
65,33,1,48,47,1.58,7,3,0
93,49,0,61,45,0.71,66,0,0
89,88,1,65,69,4.61,84,1,0
61,69,0,78,50,2.57,12,5,1
61,56,0,80,60,2.77,18,1,0
87,71,0,99,87,0.92,17,3,0
84,77,1,89,100,4.18,11,1,0
35,91,0,56,57,1.29,86,0,0
48,81,1,41,94,0.98,33,5,1
68,69,0,60,56,3.27,4,0,0
69,75,0,100,87,2.29,17,4,0
65,47,0,83,51,2.37,42,0,0
38,61,0,89,71,3.82,90,1,1
69,58,1,77,42,3.94,12,1,1
52,99,1,33,66,0.6,60,5,1
66,80,0,40,42,2.12,60,1,1
75,74,1,49,58,3.28,69,4,0
53,62,0,93,62,3.22,34,2,0
58,58,0,83,84,1.46,2,0,0
85,43,0,50,60,2.48,25,3,0
73,58,0,42,92,4.4,2,0,0
91,81,0,66,72,3.71,28,1,0
35,49,0,31,55,3.05,34,3,1
39,89,1,89,34,1.52,48,5,1
42,44,0,88,65,4.15,88,1,1
42,39,0,64,75,3.54,82,5,1
90,44,0,85,61,1.42,64,1,0
66,87,0,78,95,4.31,27,5,0
41,60,0,41,35,4.07,13,2,1
84,31,0,63,49,1.83,27,2,0
73,99,1,65,61,1.32,27,5,0
88,64,0,52,64,2.57,25,3,0
100,56,0,77,64,4.54,47,4,0
42,56,0,91,51,2.64,67,3,1
37,46,1,35,47,4.0,50,0,1
91,92,0,42,80,2.5,0,5,0
39,78,0,92,53,4.53,13,4,0
37,80,0,30,66,3.79,38,0,0
67,93,0,62,90,1.89,15,3,0
78,97,0,77,79,4.21,10,3,0
38,38,0,92,31,0.79,7,3,1
62,85,0,61,100,3.34,49,0,0
86,37,0,69,82,3.08,36,5,1
92,52,0,37,30,4.24,89,4,1
78,77,0,54,81,2.33,71,5,0
41,68,0,33,72,3.6,83,1,1
47,72,0,63,92,3.45,39,1,0
84,100,0,92,35,0.67,68,3,0
77,74,0,93,78,2.14,43,3,0
30,89,1,51,34,3.15,60,3,1
33,42,0,61,61,3.16,37,5,1
49,33,0,50,56,0.57,19,5,0
57,99,1,45,46,1.62,52,3,1
63,35,1,36,58,2.68,12,3,0
72,40,0,64,52,3.54,0,5,1
41,45,0,81,60,3.27,26,0,0
92,51,1,49,100,2.16,14,0,0
59,88,0,40,71,0.92,85,5,0
51,84,0,65,89,1.82,43,1,0
66,62,0,68,71,0.57,84,5,1
64,89,0,80,59,1.78,12,3,0
73,41,0,55,84,3.13,85,4,1
81,38,0,38,39,1.11,73,0,1
90,81,0,39,74,1.72,86,5,0
96,74,0,65,42,3.12,49,0,0
49,34,0,47,50,2.09,12,4,0
94,43,0,31,74,3.76,25,1,0
56,100,0,68,30,2.92,84,2,1
70,40,1,58,59,1.5,52,0,0
95,79,1,40,71,4.16,34,3,0
92,84,0,60,72,1.38,64,1,0
48,85,0,75,42,2.6,11,5,0
51,68,0,62,52,1.26,46,0,0
90,54,0,45,31,2.64,10,3,1
98,57,0,93,30,3.58,50,1,0
52,90,0,55,36,2.23,14,0,0
73,30,0,62,46,2.69,21,0,0
57,55,1,51,42,4.13,66,5,1
54,94,0,88,39,3.86,88,3,1
77,81,0,48,32,1.76,46,5,0
98,54,0,80,46,2.75,15,1,0
41,56,0,78,96,4.25,65,0,0
55,56,0,90,60,1.93,53,4,0
84,32,0,74,48,4.36,70,3,1
69,35,0,74,58,2.62,57,0,0
55,98,1,74,67,4.1,78,1,1
46,39,0,97,44,3.26,24,1,1
86,63,0,100,64,1.52,0,3,0
71,67,1,36,94,1.05,0,0,0
69,44,0,32,63,1.83,40,2,0
79,45,0,34,100,0.65,70,3,1
64,80,0,33,30,1.68,9,5,1
52,65,0,78,76,4.24,1,1,0
54,55,1,52,59,3.19,25,2,1
41,48,0,89,63,2.45,32,2,0
96,40,0,32,74,1.96,11,0,0
68,64,1,98,47,2.35,52,0,0
39,56,0,70,55,1.25,87,5,1
59,75,0,75,49,1.49,84,1,0
57,78,1,57,55,1.4,29,2,0
47,54,1,97,64,4.13,32,4,1
38,46,0,71,68,4.25,2,3,0
42,77,0,75,31,2.99,81,4,1
48,52,0,43,43,0.57,11,1,0
58,97,0,84,46,0.58,43,1,0
76,78,0,69,45,1.0,12,1,0
73,34,1,34,89,1.25,46,4,1
97,90,0,91,57,4.97,5,5,0
90,47,0,48,97,2.51,67,4,0
71,57,0,93,97,2.16,32,1,0
