contribution_consistency,repayment_punctuality,default_history,attendance_score,savings_stability,loan_to_savings_ratio,average_overdue_days,current_unpaid_loans,defaulted
42,65,0,83,73,2.33,25,5,1
50,50,0,40,88,1.54,13,2,1
37,78,0,60,44,1.81,47,1,1
75,48,1,35,97,2.42,84,4,1
36,36,0,40,99,2.06,14,2,1
52,33,0,41,90,2.22,88,5,1
51,55,0,95,52,3.81,50,2,1
51,77,0,82,76,1.26,53,4,0
58,43,0,65,46,3.32,10,3,0
42,82,0,46,86,3.55,74,3,1
31,44,0,57,83,4.11,27,4,1
58,78,0,51,81,4.31,54,5,1
81,51,0,36,51,1.21,68,5,1
56,37,0,44,68,1.12,71,0,0
79,56,0,40,42,3.27,25,1,0
52,45,0,53,95,3.91,69,3,1
73,28,0,96,81,1.73,31,1,0
51,83,0,59,43,2.87,47,2,1
72,91,1,99,92,3.98,11,2,0
66,39,0,95,100,3.95,69,4,1
90,73,0,90,57,3.44,76,4,1
85,49,1,70,75,0.85,60,4,1
32,72,0,80,57,0.73,33,5,1
92,82,1,73,31,2.25,86,3,1
48,30,0,42,46,0.62,80,1,1
52,50,0,41,88,4.57,44,2,1
58,68,0,38,81,0.59,59,1,0
59,38,0,77,33,0.63,64,3,1
68,31,1,78,32,1.24,70,1,1
54,34,0,82,66,3.32,12,1,0
37,50,0,85,53,2.94,77,5,1
87,62,0,69,64,3.47,80,4,1
45,56,0,53,31,4.52,47,5,1
30,98,0,62,62,2.55,48,5,1
34,48,0,52,39,0.7,90,1,1
32,45,0,83,91,3.94,57,1,1
94,21,1,82,72,4.15,88,5,1
33,34,0,78,98,0.72,72,1,1
93,23,0,78,88,1.59,69,5,1
39,69,0,89,38,3.97,60,0,1
50,57,1,94,89,2.19,25,5,1
75,42,0,61,92,2.63,38,2,1
56,78,0,50,81,4.2,57,2,1
95,94,1,47,52,0.93,26,1,0
70,47,0,89,59,3.55,39,5,1
42,85,0,42,72,1.47,30,5,0
38,27,0,53,97,0.78,2,4,1
65,48,1,59,50,3.48,87,4,1
87,30,1,31,72,1.05,14,4,1
83,37,1,54,36,3.86,53,5,1
41,74,0,79,45,1.41,69,5,1
43,69,0,43,52,0.72,10,2,0
63,33,0,35,87,0.95,29,3,0
82,93,1,59,60,4.29,34,1,0
49,28,1,59,98,2.17,42,2,1
45,30,0,67,35,1.86,60,4,1
99,82,0,87,94,2.71,39,2,0
85,95,0,70,88,3.35,86,2,1
87,86,0,86,57,0.67,41,2,0
33,72,0,65,47,4.54,41,4,1
33,58,0,93,39,4.81,2,3,1
49,97,0,45,36,2.38,89,0,0
39,75,0,43,66,2.36,77,1,1
53,47,1,60,74,4.45,82,1,1
55,94,1,95,45,2.43,84,2,1
66,58,1,97,43,4.35,20,3,1
83,44,0,94,40,0.63,72,4,1
50,40,0,84,63,2.7,76,0,1
67,29,0,69,89,4.79,52,0,1
75,62,1,54,42,1.64,43,2,1
33,34,0,54,68,1.7,45,2,1
89,67,0,32,73,3.34,36,4,1
86,40,0,98,57,4.67,37,4,1
74,79,1,55,69,1.39,87,5,1
49,69,0,69,45,4.65,37,4,1
46,42,0,67,79,3.48,10,2,0
100,32,0,67,57,4.97,44,3,1
33,88,1,97,97,3.81,63,2,1
43,23,0,36,89,3.51,43,2,1
32,97,0,59,41,4.17,80,0,1
87,91,0,48,45,1.29,61,4,1
84,28,0,64,82,4.76,89,1,1
33,54,0,62,83,1.25,60,4,0
53,40,0,62,78,0.62,89,5,1
63,77,0,67,65,3.64,11,3,0
59,37,1,39,91,1.33,81,3,1
48,91,0,86,55,3.91,8,4,0
60,100,1,57,85,4.08,66,4,1
89,62,0,67,51,1.57,73,2,1
89,25,0,45,98,0.89,1,1,0
48,97,1,50,78,2.75,7,2,0
78,86,0,35,31,4.51,42,0,0
92,31,0,70,82,4.31,17,0,0
51,31,0,44,36,1.03,51,3,1
53,85,1,32,49,4.84,38,3,1
59,21,0,72,59,1.69,30,1,1
87,34,0,76,96,2.07,13,3,0
60,42,1,43,88,1.17,63,5,1
93,48,0,95,95,2.2,43,0,0
48,100,0,58,32,3.36,59,1,1
77,26,0,33,85,2.78,1,0,0
74,47,1,55,46,4.22,31,4,1
84,33,0,41,81,3.39,35,4,1
84,63,0,31,36,1.69,54,1,1
47,49,0,46,34,3.01,86,2,1
92,100,1,64,83,0.79,62,5,1
76,51,1,39,90,3.11,68,5,1
86,89,0,72,45,2.25,79,3,1
74,25,0,50,96,0.94,39,1,0
62,46,1,44,88,1.88,23,5,1
46,43,0,64,76,4.54,57,3,1
99,53,1,89,77,3.14,27,0,0
33,59,0,73,93,4.56,61,2,1
49,66,0,34,79,2.35,24,3,1
76,98,0,47,70,4.91,6,4,1
44,94,0,50,51,2.12,37,4,1
99,43,0,80,83,3.91,70,0,1
76,84,0,70,34,1.87,85,1,1
38,37,0,53,46,0.98,85,3,1
45,63,0,53,70,4.25,90,0,1
98,95,0,67,64,3.93,44,4,1
90,76,0,73,69,4.19,31,4,0
39,47,1,86,51,1.85,31,4,1
79,90,0,88,77,3.67,0,2,0
32,42,0,63,82,1.49,73,2,1
99,53,0,52,39,0.55,44,4,1
80,30,0,72,47,4.4,63,5,1
48,54,0,69,78,2.86,67,1,0
71,61,1,76,100,4.93,6,2,0
64,47,1,70,59,2.23,37,3,1
75,97,0,76,48,4.81,69,2,1
55,43,1,49,84,3.27,52,3,1
98,27,0,94,89,2.8,74,2,1
93,72,0,97,50,1.86,72,4,1
66,91,0,53,55,4.21,29,3,0
78,23,0,65,57,4.23,21,1,1
50,24,0,74,68,2.38,57,2,1
93,68,0,31,62,3.77,72,2,1
34,49,0,57,69,2.51,54,4,1
99,91,1,55,58,3.83,45,3,1
33,82,0,52,49,4.97,25,5,1
68,66,0,65,49,1.68,63,4,1
64,45,0,35,41,3.35,79,3,1
30,76,1,64,54,2.21,8,2,0
53,56,1,67,54,2.97,86,2,1
86,26,0,64,33,4.43,14,2,1
99,59,1,82,33,2.06,18,2,0
70,58,1,67,38,0.83,15,0,0
83,81,0,88,44,4.1,24,2,1
75,97,0,72,55,3.0,50,2,0
89,72,0,33,100,2.52,76,5,1
89,23,0,34,61,1.32,45,5,1
86,44,0,97,81,0.92,6,3,0
60,26,1,74,61,1.75,33,2,1
53,47,0,54,38,3.74,57,2,1
65,88,0,40,42,2.35,77,3,1
59,86,0,58,85,3.07,22,2,0
53,39,0,63,73,0.87,22,2,0
59,30,0,43,59,1.05,16,4,1
36,86,0,53,45,0.55,12,0,0
64,26,0,88,41,3.53,26,3,1
84,42,1,68,95,1.69,65,4,1
43,80,0,55,47,4.85,29,5,1
39,90,1,72,42,1.89,3,1,0
45,53,0,65,53,2.14,66,1,1
83,38,0,68,41,2.61,13,5,1
99,77,0,90,89,1.94,10,0,0
73,28,0,45,89,4.18,39,1,0
74,67,0,88,30,4.44,86,0,1
85,60,0,35,72,0.55,2,1,0
86,67,0,85,84,3.45,0,1,0
50,64,0,37,69,3.59,8,4,1
97,44,0,56,93,4.83,72,1,1
79,97,0,100,63,2.17,75,5,1
62,44,0,56,63,1.38,0,0,0
36,38,1,75,77,2.84,15,2,1
99,58,1,70,62,2.51,71,2,1
44,98,1,54,97,4.06,45,2,1
61,99,0,47,59,4.57,9,0,0
49,46,0,41,100,0.89,32,0,0
44,93,1,80,100,4.31,40,2,0
77,82,0,68,58,4.59,50,5,1
100,87,0,39,52,4.66,21,1,0
50,38,0,83,63,3.94,15,2,1
71,47,0,58,44,3.84,82,3,1
55,97,0,70,82,0.57,74,0,0
43,52,0,38,46,4.64,61,3,1
86,29,0,92,93,2.08,52,3,0
66,49,0,66,90,0.69,74,0,0
87,41,1,43,86,2.36,13,2,0
50,22,0,68,66,3.8,58,5,1
98,94,0,69,36,2.49,25,4,0
32,67,0,83,37,3.91,43,3,1
66,21,0,32,97,2.79,19,2,1
78,95,0,84,50,1.85,83,4,1
48,73,0,62,90,1.41,4,3,0
41,25,0,100,58,2.39,64,2,1
90,59,0,48,54,0.66,10,3,0
70,21,1,63,87,2.4,46,2,1
62,92,0,79,43,0.81,9,5,0
79,21,0,76,95,4.45,60,1,1
97,93,0,75,83,3.09,44,1,0
100,74,1,85,96,3.41,46,0,1
62,91,0,86,59,1.8,33,4,1
53,79,1,80,47,1.52,12,3,1
90,25,0,83,83,3.69,88,3,1
90,38,0,57,50,3.52,22,2,0
57,46,0,48,82,1.05,35,4,1
87,20,0,56,45,1.57,62,3,1
72,52,0,77,57,4.76,75,4,1
70,59,0,48,33,1.87,46,4,1
68,51,0,80,84,0.62,65,1,0
78,88,0,36,44,0.79,83,3,1
46,36,0,58,93,3.99,79,3,1
99,27,1,72,94,3.91,13,0,0
99,76,1,98,45,2.22,52,4,1
94,61,0,87,49,1.19,65,2,0
34,28,1,37,93,2.74,48,1,1
31,54,0,71,62,1.99,15,0,0
51,90,0,71,98,2.18,67,1,0
86,98,0,42,98,1.67,42,2,0
95,72,0,55,87,0.78,76,0,0
45,73,0,47,68,4.06,64,1,1
80,44,0,71,65,3.28,8,2,1
68,86,0,80,97,4.26,20,5,1
69,81,0,45,50,2.76,81,0,1
67,74,1,32,92,4.93,83,2,1
89,65,1,74,35,4.83,42,0,1
88,43,0,51,53,1.72,65,3,1
39,65,0,52,82,2.24,3,3,1
93,41,0,88,79,3.89,6,1,0
92,30,0,91,41,3.99,85,4,1
78,67,0,97,85,4.6,83,5,1
93,27,0,83,44,3.44,57,4,1
61,58,0,86,69,2.64,3,2,0
36,54,0,52,70,2.2,19,0,0
50,68,1,89,98,2.39,34,3,1
49,65,1,84,98,4.33,58,4,1
55,57,0,92,35,4.91,84,3,1
97,27,0,85,96,0.73,44,5,1
44,73,1,84,62,3.11,13,2,1
43,56,0,54,72,2.84,21,5,1
56,59,0,55,50,2.19,47,5,1
69,53,0,78,94,4.33,29,2,1
87,98,0,92,46,3.09,28,0,0
57,36,1,74,37,1.91,35,5,1
55,52,0,68,93,2.5,41,4,1
92,66,0,94,57,2.11,28,2,0
95,71,0,98,42,2.44,6,2,0
54,99,0,85,42,0.82,31,3,0
32,28,0,38,67,1.0,12,1,0
73,52,0,99,54,3.31,12,5,1
71,79,0,57,91,3.58,53,4,1
35,96,0,74,52,3.36,13,0,0
68,40,0,55,50,3.93,5,5,1
81,77,0,57,83,4.75,15,0,0
52,88,0,69,92,4.37,40,3,1
79,29,0,44,59,2.38,51,5,1
72,25,0,35,97,1.48,84,0,1
48,32,0,56,61,1.9,15,5,1
98,84,0,67,53,3.14,4,2,0
80,39,1,97,36,4.35,23,5,1
40,76,0,93,30,3.66,42,4,1
41,65,0,59,32,2.94,64,5,1
37,27,0,32,57,3.21,9,0,0
53,29,0,91,72,2.88,58,4,1
70,92,0,41,75,4.87,34,0,1
65,86,0,59,30,4.17,30,1,1
84,30,0,67,67,4.02,78,1,1
38,31,0,89,64,2.83,10,4,1
76,29,0,67,83,1.99,8,1,0
44,44,0,44,53,0.59,65,1,1
77,68,0,47,57,0.7,43,2,0
71,68,0,81,51,0.64,15,0,0
89,30,1,58,45,4.91,47,1,1
99,81,1,89,42,1.02,52,4,1
41,55,0,50,91,1.14,64,2,1
31,58,0,46,72,2.68,47,1,1
36,72,0,47,61,2.67,69,5,1
32,97,0,86,96,4.64,45,4,1
32,75,0,66,86,0.83,74,0,0
56,20,0,89,94,4.81,32,5,1
69,75,0,67,98,1.47,51,1,0
62,23,0,41,78,4.87,80,4,1
30,49,0,30,62,2.94,54,5,1
37,31,1,87,48,3.43,50,4,1
61,54,0,32,65,1.92,39,3,1
77,96,0,92,99,3.25,24,5,0
33,71,0,50,44,3.7,62,4,1
99,50,0,52,53,0.55,21,5,0
48,87,0,38,56,0.65,89,3,1
61,71,0,84,78,4.94,90,0,0
38,99,0,48,52,2.56,37,0,1
41,26,0,91,62,4.71,8,2,0
40,41,0,68,70,3.78,36,5,1
75,94,0,56,85,2.18,4,3,0
45,75,0,75,58,1.18,81,4,1
30,77,0,63,60,4.9,21,2,1
92,83,0,62,94,3.13,11,5,1
50,31,0,79,47,1.37,59,2,1
59,26,0,49,35,3.57,43,5,1
42,74,1,69,81,0.91,21,0,0
63,81,0,87,69,4.41,5,4,0
33,92,1,60,94,0.91,26,3,0
57,96,0,67,71,1.56,54,0,0
88,74,1,74,97,0.91,14,2,0
56,55,0,70,61,0.97,63,1,0
98,43,1,38,39,2.86,16,2,1
54,63,0,38,98,3.59,2,1,1
32,36,0,92,38,4.05,9,5,1
97,21,0,51,98,3.63,62,0,1
54,32,1,45,90,2.14,62,5,1
49,50,0,61,40,3.01,88,3,1
63,47,0,95,97,4.67,61,4,1
55,79,0,43,37,2.24,84,1,1
34,46,0,67,78,1.64,8,4,0
90,34,0,37,53,2.84,23,5,1
38,98,0,50,62,1.84,31,0,0
79,52,1,85,48,1.68,2,0,0
35,39,1,75,31,4.0,32,5,1
89,61,0,72,84,4.51,42,5,1
73,31,0,75,40,2.76,11,0,0
40,92,0,77,46,4.01,84,3,1
95,42,0,99,71,1.34,31,1,0
76,91,0,60,90,2.96,19,4,0
32,33,1,62,32,3.36,66,2,1
59,44,0,73,64,2.71,67,5,1
50,96,1,100,95,1.03,16,5,1
57,50,1,37,30,3.8,80,0,1
91,73,0,31,36,4.28,18,4,1
62,24,1,46,49,3.36,3,4,1
64,32,0,81,72,1.26,16,3,0
81,47,0,74,35,0.84,63,1,1
63,62,0,66,84,1.86,21,3,1
70,66,0,71,50,0.67,65,3,1
80,90,0,73,80,4.28,41,4,0
76,57,0,67,75,3.66,75,1,1
87,86,0,35,64,3.04,44,1,0
86,81,0,97,37,4.5,10,1,0
52,58,0,80,97,1.0,52,0,0
77,56,0,64,45,3.72,59,1,1
51,27,0,87,96,1.16,28,4,0
46,100,0,86,100,0.77,19,0,0
98,71,0,35,93,1.1,4,2,0
40,52,0,42,31,4.78,24,5,1
44,100,1,88,30,2.48,33,3,1
64,61,0,59,87,0.72,11,1,0
62,95,0,31,30,3.13,27,2,1
45,46,0,87,36,1.4,5,1,0
63,27,0,65,98,0.53,18,3,0
95,42,0,74,47,3.91,11,4,1
69,83,0,38,61,1.2,24,4,0
57,39,1,94,74,4.74,12,3,1
76,35,0,79,62,3.17,80,2,1
68,36,0,61,78,0.89,75,0,0
99,99,1,72,62,1.48,2,5,0
49,38,0,83,100,3.25,23,5,1
30,27,1,76,97,2.02,7,5,1
92,57,0,43,57,2.89,89,0,1
96,57,0,77,82,4.1,44,1,0
33,72,0,84,73,4.07,71,3,1
87,50,0,58,84,3.64,0,3,0
54,63,1,76,39,4.49,2,0,1
76,79,0,92,43,1.4,64,2,1
67,95,0,48,65,1.3,14,5,0
44,36,0,38,63,4.1,49,3,1
92,98,0,66,47,1.94,19,4,1
50,92,0,81,45,2.8,2,4,1
86,58,1,86,66,3.85,60,3,1
82,61,1,57,70,2.28,14,5,1
75,67,0,65,54,1.09,58,5,1
43,31,0,93,37,3.56,53,5,1
46,37,0,47,47,4.18,59,2,1
68,98,1,64,97,0.56,36,4,0
38,25,1,97,77,3.03,20,2,1
35,62,0,68,99,2.61,22,0,0
52,54,1,37,96,1.67,17,1,1
88,73,0,44,47,1.22,16,5,1
75,81,0,36,47,1.35,30,0,0
67,88,1,46,85,3.76,63,1,1
43,35,0,93,52,2.91,47,4,1
91,27,0,41,64,4.92,25,1,1
64,50,0,85,35,1.59,21,1,0
48,29,0,75,55,4.81,44,3,1
59,75,0,76,90,2.82,35,1,0
54,95,1,45,44,1.16,63,3,1
69,89,0,98,61,1.17,34,1,0
43,39,1,31,41,3.24,74,3,1
55,24,0,83,34,4.24,90,4,1
51,42,0,56,93,3.86,81,4,1
77,28,1,60,100,3.45,26,1,1
80,77,0,70,56,1.27,67,2,1
32,78,0,65,74,0.99,16,4,0
71,99,0,76,64,0.5,69,0,0
48,73,0,72,55,0.96,10,0,0
57,65,0,94,52,3.95,4,3,0
74,41,1,79,42,4.53,57,2,1
100,83,1,30,32,1.58,81,5,1
92,27,0,86,58,4.08,56,3,1
48,39,1,45,95,1.39,88,1,1
76,70,1,57,93,1.62,73,4,1
43,97,0,51,57,1.51,79,2,1
67,58,0,70,65,0.73,73,3,1
82,56,0,48,35,1.37,73,3,0
90,69,0,79,40,2.18,84,0,1
65,53,0,88,67,2.32,13,1,0
69,94,0,98,63,1.89,71,3,1
59,52,0,63,96,2.82,0,0,0
38,50,0,68,75,2.2,15,2,0
93,73,0,36,58,4.87,25,3,1
62,63,0,81,89,4.13,48,5,1
81,53,0,89,83,4.69,41,5,1
43,90,1,81,98,3.01,69,0,1
82,81,0,53,38,3.55,65,5,1
88,42,1,55,39,1.25,52,1,1
70,65,1,39,97,3.89,8,4,1
97,75,0,46,87,1.56,68,5,1
97,26,0,31,81,1.16,39,2,0
37,80,1,56,63,0.69,55,3,1
31,22,0,100,64,2.63,4,0,0
70,57,1,77,62,1.79,55,3,1
84,53,1,38,61,4.94,71,4,1
45,63,0,52,84,1.62,4,3,0
91,49,0,100,37,4.4,68,3,1
77,36,0,56,75,1.92,51,0,0
59,78,0,100,43,3.87,80,4,1
41,29,0,72,37,3.47,72,2,1
64,37,0,36,100,3.03,32,0,0
40,64,0,92,83,2.38,21,4,0
93,78,0,73,50,3.52,84,4,1
79,81,0,68,43,2.33,14,3,0
50,78,0,69,31,2.97,64,1,1
98,68,0,36,90,3.15,70,1,0
77,82,0,99,46,1.7,22,2,0
49,51,0,54,77,2.03,5,3,0
96,29,0,88,37,0.58,83,1,0
73,30,0,42,85,4.33,57,0,1
62,89,1,91,46,3.9,25,2,1
90,81,1,37,98,1.33,11,3,0
38,66,0,74,41,2.13,76,5,1
97,53,0,47,67,2.39,76,0,1
64,36,0,89,47,2.0,1,1,0
94,73,0,89,55,4.09,31,1,0
37,95,1,31,66,3.76,49,1,1
74,59,0,95,99,3.95,60,1,0
76,38,0,43,70,4.57,10,4,1
69,86,1,77,71,3.18,67,5,1
83,72,0,85,70,3.27,33,2,0
75,83,0,41,76,3.75,79,2,1
76,66,0,84,43,3.57,88,1,1
44,25,0,57,30,4.41,7,2,1
48,35,0,33,46,3.97,7,5,1
55,91,0,65,84,1.04,14,0,0
81,37,0,79,82,4.68,4,0,0
51,71,0,32,60,3.57,18,2,1
50,67,1,30,91,1.07,73,1,1
80,62,0,46,37,3.97,8,3,1
67,58,0,100,59,2.11,56,5,1
49,68,0,91,95,4.13,53,1,1
58,31,0,77,74,4.8,28,4,1
80,29,0,91,47,1.65,18,3,0
33,90,0,98,74,4.36,76,5,1
84,74,0,48,48,3.98,45,4,1
100,20,0,63,97,3.52,79,2,1
57,68,0,78,79,2.23,61,4,1
33,55,1,76,54,0.99,59,2,1
51,40,1,79,67,2.68,4,4,1
74,56,0,55,65,0.98,32,3,0
96,43,0,85,97,2.75,82,4,1
95,74,0,43,85,4.19,54,1,1
63,44,0,54,68,4.99,18,2,1
84,26,0,33,92,1.39,16,0,0
30,100,1,61,36,1.44,87,4,1
67,90,0,94,87,4.15,41,2,0
35,90,0,90,88,2.61,21,0,0
54,43,1,49,77,4.62,38,2,1
46,30,1,39,34,3.96,79,2,1
90,92,0,63,65,3.81,26,0,0
41,31,0,90,54,0.96,75,0,1
35,54,0,56,74,0.66,45,3,0
56,82,0,69,48,1.93,27,5,1
37,87,0,94,36,1.48,51,4,1
94,76,0,62,87,3.71,64,4,1
86,32,1,97,95,2.53,38,2,1
69,42,0,100,68,2.85,17,1,0
43,58,1,38,47,4.16,86,1,1
64,99,1,45,30,2.65,21,5,1
77,31,0,34,92,2.95,67,2,1
85,53,1,52,32,4.29,10,3,1
78,90,0,72,50,2.44,81,0,0
42,94,0,86,59,0.87,63,2,0
90,50,1,80,40,2.85,70,4,1
78,81,0,42,51,3.11,84,1,1
75,32,0,53,86,2.8,56,1,1
91,50,1,40,32,1.66,34,1,1
37,21,0,81,59,1.51,36,3,1
72,34,0,46,74,2.16,49,4,1
49,76,0,66,65,1.25,29,3,0
68,94,0,42,93,3.5,16,0,0
78,53,1,91,83,3.27,32,2,1
93,87,1,37,97,3.35,15,2,0
91,94,0,85,79,1.51,14,1,0
83,48,0,99,60,1.61,12,1,0
38,85,0,73,58,4.04,2,0,0
66,35,0,89,88,3.61,23,3,1
78,58,0,70,65,4.44,22,5,1
70,96,0,50,96,2.32,58,5,1
46,56,0,71,40,2.96,54,5,1
50,100,1,58,40,3.82,64,4,1
80,40,0,94,55,4.88,31,0,1
88,63,0,46,82,4.95,59,2,1
68,38,0,59,43,5.0,29,2,1
84,90,1,55,93,4.51,65,3,1
70,27,1,82,39,3.38,17,0,0
68,96,1,48,60,0.53,58,4,1
42,85,0,82,65,3.65,52,0,0
93,60,0,46,39,1.57,63,0,0
40,94,0,75,55,0.76,29,3,1
48,89,0,82,49,3.64,17,4,1
40,80,0,93,73,3.9,4,5,0
75,45,1,74,91,3.47,68,2,1
74,90,0,78,38,2.14,7,1,0
30,89,0,48,100,2.8,8,5,0
69,48,0,100,53,4.71,31,4,1
48,85,0,94,41,3.78,13,2,0
90,38,0,66,89,2.77,12,5,1
41,87,0,99,45,3.17,17,3,1
90,77,0,55,58,4.67,67,4,1
62,89,1,31,61,2.27,21,4,1
74,76,0,88,64,0.96,19,2,0
98,56,1,34,72,1.97,14,2,1
37,80,1,66,82,2.37,6,0,0
54,49,1,60,49,1.73,76,0,1
75,90,0,77,37,2.88,29,4,1
59,92,0,35,71,1.87,4,1,0
76,44,0,44,99,0.96,0,3,0
78,84,0,44,45,1.35,59,2,0
76,25,1,90,98,4.63,30,0,1
47,37,0,45,82,3.33,19,3,1
95,29,1,49,74,1.91,82,5,1
97,30,0,73,80,2.15,63,5,1
62,84,0,71,35,2.72,63,4,1
65,96,1,75,62,3.53,28,2,1
48,84,0,63,44,3.12,9,5,1
57,71,1,93,43,4.7,28,2,1
69,86,0,58,68,3.32,30,0,0
44,97,1,32,92,4.6,74,5,1
70,50,0,38,34,0.52,86,1,1
68,36,1,54,81,4.51,29,5,1
31,74,0,71,45,3.75,24,2,1
92,55,0,75,67,1.27,79,1,1
58,45,1,88,82,1.68,57,3,1
95,72,1,50,82,2.94,56,5,1
80,36,0,51,75,1.06,86,2,0
39,44,0,58,44,4.03,62,5,1
43,21,0,92,88,4.06,36,5,1
80,24,0,90,79,1.85,57,2,1
68,23,0,93,38,0.81,27,1,0
57,55,0,98,55,4.95,26,0,0
32,25,0,69,32,1.63,69,5,1
99,40,0,30,76,0.8,36,4,1
56,96,0,94,34,1.98,5,3,0
31,45,0,91,91,4.86,88,2,1
67,74,1,83,34,4.07,76,5,1
32,58,0,89,39,2.66,61,0,1
45,52,0,75,92,1.87,32,2,0
69,33,0,34,54,2.4,88,5,1
31,75,0,51,73,0.58,77,3,1
70,100,0,82,54,3.73,39,4,1
41,40,0,99,59,0.95,40,2,1
64,65,0,61,43,2.84,41,5,1
94,35,0,40,72,3.05,8,1,0
84,35,1,39,57,0.51,17,0,0
74,48,0,68,48,4.91,14,4,1
91,27,1,60,71,1.86,3,2,0
78,22,0,41,49,0.85,33,5,1
54,38,0,67,40,4.34,61,4,1
52,85,0,96,83,1.18,37,1,0
53,98,0,95,53,0.61,80,2,0
67,93,0,81,99,2.73,70,4,1
57,41,0,34,46,1.08,22,2,0
50,65,0,40,57,4.92,19,2,1
83,32,0,54,79,0.55,55,4,1
47,52,0,64,84,0.73,52,2,0
65,24,0,64,39,4.25,1,1,0
74,96,0,51,50,1.58,20,4,0
82,46,0,66,87,4.6,75,5,1
59,97,1,84,63,1.9,41,4,1
89,43,0,93,72,0.81,56,1,0
61,86,0,49,40,0.55,48,1,0
96,82,0,33,62,1.77,90,1,1
96,67,0,47,87,2.63,9,5,1
57,82,1,80,75,0.5,71,5,1
73,97,0,97,90,3.11,60,2,0
70,31,0,49,91,2.0,20,2,0
92,47,1,38,30,2.26,59,3,1
52,63,0,55,50,1.68,85,2,1
77,62,0,54,91,2.88,12,1,0
61,36,1,97,93,1.54,47,3,0
86,59,0,70,85,1.11,39,1,0
62,68,0,88,30,4.51,62,0,1
53,76,0,74,50,2.26,75,5,1
68,83,1,70,51,0.85,80,4,1
63,94,0,67,83,1.54,8,0,0
85,76,0,48,33,1.89,56,5,1
57,93,0,43,94,3.96,50,5,1
66,93,1,50,80,0.6,39,1,0
36,89,0,44,92,2.65,75,2,1
97,95,1,32,44,2.33,72,4,1
66,62,0,66,65,4.86,63,2,1
85,42,0,75,58,1.31,69,2,1
94,46,0,45,81,3.33,63,4,1
94,77,1,43,75,1.41,24,4,1
76,56,0,38,98,2.97,27,0,0
49,25,0,36,58,3.0,9,1,1
48,84,1,43,76,0.84,27,2,1
58,25,0,35,54,2.55,35,1,0
89,69,0,44,45,2.58,10,1,0
47,41,0,81,70,1.94,20,3,1
64,44,0,63,94,1.75,25,0,0
72,98,1,30,98,1.51,17,2,0
40,91,1,98,49,0.53,67,5,1
78,70,0,49,98,0.51,40,4,0
67,67,0,36,65,3.15,14,4,0
93,89,0,36,87,1.81,22,1,0
98,84,0,79,77,1.26,40,0,0
37,79,0,31,31,3.58,5,0,0
63,65,0,76,58,2.88,70,2,1
77,55,0,43,45,4.62,59,2,1
85,77,0,60,64,4.24,78,1,1
94,95,0,79,91,3.77,51,1,0
60,57,1,90,33,1.07,8,1,0
33,30,0,70,97,3.5,29,3,1
79,31,0,43,80,3.62,43,0,1
98,61,0,34,62,3.93,61,1,1
59,58,1,34,53,1.68,42,0,0
88,90,0,93,54,3.38,27,5,1
96,30,0,58,57,3.28,7,4,1
74,55,0,34,36,2.23,50,4,1
33,71,0,65,65,3.49,89,0,0
55,50,1,48,39,0.89,29,5,1
56,52,0,93,65,3.4,10,4,1
75,32,0,51,47,3.23,19,4,1
93,37,0,63,35,1.45,30,4,1
80,60,0,85,36,4.18,33,2,1
79,77,0,46,41,4.43,11,5,1
35,75,0,85,70,1.45,47,2,0
88,43,0,46,92,0.84,27,0,0
44,92,0,47,54,3.22,66,0,0
59,50,0,74,82,2.66,62,3,1
71,74,0,85,62,2.42,47,2,0
66,29,0,79,35,3.92,41,0,1
71,79,0,87,91,4.86,51,2,0
64,21,0,47,95,2.65,4,3,0
35,34,0,36,38,0.53,76,0,1
97,22,1,39,96,3.18,11,0,0
47,62,0,98,45,3.44,58,0,0
58,50,1,32,84,4.23,64,0,1
88,89,0,73,69,1.4,51,1,0
76,86,0,99,55,2.86,42,5,1
46,75,0,43,67,2.51,82,5,1
51,82,0,33,64,3.49,62,2,1
97,94,0,47,97,0.79,49,2,0
98,34,1,81,88,4.48,38,2,1
66,29,1,67,43,2.8,41,3,1
78,57,0,49,76,4.45,88,1,1
42,66,0,73,100,2.03,79,2,0
63,76,1,80,71,3.44,16,2,1
82,69,1,48,80,4.81,42,0,1
80,90,0,97,48,4.75,48,0,0
32,34,0,95,95,4.75,4,0,1
71,37,0,42,76,0.69,0,2,0
61,21,0,91,94,2.31,66,0,1
80,62,0,90,71,0.77,23,2,0
75,45,0,59,67,1.89,28,3,1
50,90,0,59,42,1.29,14,3,1
73,57,0,80,73,3.29,3,4,0
40,61,0,77,53,4.01,43,1,1
97,24,1,62,59,2.81,64,0,1
30,30,1,48,99,4.08,78,5,1
92,84,0,100,67,0.56,87,0,0
53,53,0,86,52,4.19,30,1,1
42,20,0,48,86,1.3,19,1,0
40,21,0,70,52,2.57,9,4,1
80,39,0,71,65,2.49,10,1,0
46,80,0,81,86,4.43,81,2,1
53,40,0,33,30,4.85,27,0,1
48,87,0,33,32,1.65,37,1,0
66,31,0,34,43,0.8,79,2,1
37,41,1,70,63,3.43,23,1,1
57,39,0,90,99,2.76,38,5,1
34,20,0,84,98,3.05,50,2,0
46,49,0,42,80,0.71,75,3,1
65,43,0,43,58,3.99,49,2,1
48,33,0,89,77,1.55,6,4,0
93,55,1,54,45,2.01,80,2,1
